location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Hong Kong,2021-08-03,50-59,59.31,46.07,0.0
Hong Kong,2021-08-03,60-69,42.41,32.16,0.0
Hong Kong,2021-08-03,70-79,27.04,19.56,0.0
Hong Kong,2021-08-03,80+,8.38,5.87,0.0
Hong Kong,2021-08-04,0-19,14.3,8.43,0.0
Hong Kong,2021-08-04,20-29,49.98,35.51,0.0
Hong Kong,2021-08-04,30-39,57.92,45.06,0.0
Hong Kong,2021-08-04,40-49,67.05,53.84,0.0
Hong Kong,2021-08-04,50-59,59.8,46.57,0.0
Hong Kong,2021-08-04,60-69,42.88,32.59,0.0
Hong Kong,2021-08-04,70-79,27.52,19.82,0.0
Hong Kong,2021-08-04,80+,8.57,5.94,0.0
Hong Kong,2021-08-05,0-19,14.49,8.64,0.0
Hong Kong,2021-08-05,20-29,50.69,36.08,0.0
Hong Kong,2021-08-05,30-39,58.54,45.57,0.0
Hong Kong,2021-08-05,40-49,67.58,54.37,0.0
Hong Kong,2021-08-05,50-59,60.32,47.13,0.0
Hong Kong,2021-08-05,60-69,43.34,32.99,0.0
Hong Kong,2021-08-05,70-79,27.95,20.07,0.0
Hong Kong,2021-08-05,80+,8.74,6.01,0.0
Hong Kong,2021-08-06,0-19,14.63,8.94,0.0
Hong Kong,2021-08-06,20-29,51.27,36.65,0.0
Hong Kong,2021-08-06,30-39,59.1,46.17,0.0
Hong Kong,2021-08-06,40-49,68.11,55.06,0.0
Hong Kong,2021-08-06,50-59,60.84,47.81,0.0
Hong Kong,2021-08-06,60-69,43.77,33.46,0.0
Hong Kong,2021-08-06,70-79,28.36,20.32,0.0
Hong Kong,2021-08-06,80+,8.89,6.07,0.0
Hong Kong,2021-08-07,0-19,14.78,9.17,0.0
Hong Kong,2021-08-07,20-29,51.84,37.31,0.0
Hong Kong,2021-08-07,30-39,59.6,46.77,0.0
Hong Kong,2021-08-07,40-49,68.58,55.71,0.0
Hong Kong,2021-08-07,50-59,61.31,48.41,0.0
Hong Kong,2021-08-07,60-69,44.16,33.85,0.0
Hong Kong,2021-08-07,70-79,28.7,20.51,0.0
Hong Kong,2021-08-07,80+,9.03,6.13,0.0
Hong Kong,2021-08-08,0-19,15.03,9.41,0.0
Hong Kong,2021-08-08,20-29,52.53,37.84,0.0
Hong Kong,2021-08-08,30-39,60.16,47.22,0.0
Hong Kong,2021-08-08,40-49,69.06,56.16,0.0
Hong Kong,2021-08-08,50-59,61.71,48.79,0.0
Hong Kong,2021-08-08,60-69,44.46,34.07,0.0
Hong Kong,2021-08-08,70-79,28.9,20.63,0.0
Hong Kong,2021-08-08,80+,9.1,6.16,0.0
Hong Kong,2021-08-09,0-19,15.24,9.73,0.0
Hong Kong,2021-08-09,20-29,53.28,38.39,0.0
Hong Kong,2021-08-09,30-39,60.74,47.69,0.0
Hong Kong,2021-08-09,40-49,69.56,56.68,0.0
Hong Kong,2021-08-09,50-59,62.21,49.35,0.0
Hong Kong,2021-08-09,60-69,44.91,34.56,0.0
Hong Kong,2021-08-09,70-79,29.31,20.94,0.0
Hong Kong,2021-08-09,80+,9.27,6.26,0.0
Hong Kong,2021-08-10,0-19,15.48,10.04,0.0
Hong Kong,2021-08-10,20-29,54.04,38.87,0.0
Hong Kong,2021-08-10,30-39,61.34,48.09,0.0
Hong Kong,2021-08-10,40-49,70.08,57.13,0.0
Hong Kong,2021-08-10,50-59,62.73,49.85,0.0
Hong Kong,2021-08-10,60-69,45.39,35.0,0.0
Hong Kong,2021-08-10,70-79,29.78,21.23,0.0
Hong Kong,2021-08-10,80+,9.48,6.34,0.0
Hong Kong,2021-08-11,0-19,15.79,10.33,0.0
Hong Kong,2021-08-11,20-29,54.75,39.4,0.0
Hong Kong,2021-08-11,30-39,61.84,48.52,0.0
Hong Kong,2021-08-11,40-49,70.54,57.59,0.0
Hong Kong,2021-08-11,50-59,63.2,50.3,0.0
Hong Kong,2021-08-11,60-69,46.04,35.39,0.0
Hong Kong,2021-08-11,70-79,30.17,21.49,0.0
Hong Kong,2021-08-11,80+,9.64,6.41,0.0
Hong Kong,2021-08-12,0-19,16.04,10.57,0.0
Hong Kong,2021-08-12,20-29,55.39,40.02,0.0
Hong Kong,2021-08-12,30-39,62.34,49.06,0.0
Hong Kong,2021-08-12,40-49,70.98,58.14,0.0
Hong Kong,2021-08-12,50-59,63.66,50.85,0.0
Hong Kong,2021-08-12,60-69,46.59,35.78,0.0
Hong Kong,2021-08-12,70-79,30.55,21.73,0.0
Hong Kong,2021-08-12,80+,9.81,6.49,0.0
Hong Kong,2021-08-13,0-19,16.29,10.78,0.0
Hong Kong,2021-08-13,20-29,56.01,40.63,0.0
Hong Kong,2021-08-13,30-39,62.86,49.66,0.0
Hong Kong,2021-08-13,40-49,71.46,58.78,0.0
Hong Kong,2021-08-13,50-59,64.14,51.46,0.0
Hong Kong,2021-08-13,60-69,47.13,36.2,0.0
Hong Kong,2021-08-13,70-79,30.9,21.97,0.0
Hong Kong,2021-08-13,80+,9.96,6.55,0.0
Hong Kong,2021-08-14,0-19,16.52,10.99,0.0
Hong Kong,2021-08-14,20-29,56.59,41.29,0.0
Hong Kong,2021-08-14,30-39,63.36,50.26,0.0
Hong Kong,2021-08-14,40-49,71.9,59.37,0.0
Hong Kong,2021-08-14,50-59,64.56,52.02,0.0
Hong Kong,2021-08-14,60-69,47.59,36.58,0.0
Hong Kong,2021-08-14,70-79,31.18,22.17,0.0
Hong Kong,2021-08-14,80+,10.07,6.61,0.0
Hong Kong,2021-08-15,0-19,16.85,11.22,0.0
Hong Kong,2021-08-15,20-29,57.27,41.84,0.0
Hong Kong,2021-08-15,30-39,63.86,50.73,0.0
Hong Kong,2021-08-15,40-49,72.34,59.82,0.0
Hong Kong,2021-08-15,50-59,64.92,52.39,0.0
Hong Kong,2021-08-15,60-69,47.94,36.82,0.0
Hong Kong,2021-08-15,70-79,31.34,22.28,0.0
Hong Kong,2021-08-15,80+,10.14,6.65,0.0
Hong Kong,2021-08-16,0-19,17.19,11.47,0.0
Hong Kong,2021-08-16,20-29,58.0,42.39,0.0
Hong Kong,2021-08-16,30-39,64.39,51.17,0.0
Hong Kong,2021-08-16,40-49,72.8,60.27,0.0
Hong Kong,2021-08-16,50-59,65.38,52.87,0.0
Hong Kong,2021-08-16,60-69,48.48,37.23,0.0
Hong Kong,2021-08-16,70-79,31.71,22.55,0.0
Hong Kong,2021-08-16,80+,10.3,6.73,0.0
Hong Kong,2021-08-17,0-19,17.54,11.74,0.0
Hong Kong,2021-08-17,20-29,58.71,42.91,0.0
Hong Kong,2021-08-17,30-39,64.88,51.57,0.0
Hong Kong,2021-08-17,40-49,73.23,60.66,0.0
Hong Kong,2021-08-17,50-59,65.82,53.3,0.0
Hong Kong,2021-08-17,60-69,48.96,37.61,0.0
Hong Kong,2021-08-17,70-79,32.06,22.81,0.0
Hong Kong,2021-08-17,80+,10.47,6.81,0.0
Hong Kong,2021-08-18,0-19,17.89,11.98,0.0
Hong Kong,2021-08-18,20-29,59.39,43.41,0.0
Hong Kong,2021-08-18,30-39,65.36,52.0,0.0
Hong Kong,2021-08-18,40-49,73.64,61.08,0.0
Hong Kong,2021-08-18,50-59,66.25,53.74,0.0
Hong Kong,2021-08-18,60-69,49.41,37.99,0.0
Hong Kong,2021-08-18,70-79,32.38,23.06,0.0
Hong Kong,2021-08-18,80+,10.64,6.88,0.0
Hong Kong,2021-08-19,0-19,18.17,12.16,0.0
Hong Kong,2021-08-19,20-29,60.03,44.02,0.0
Hong Kong,2021-08-19,30-39,65.81,52.53,0.0
Hong Kong,2021-08-19,40-49,74.01,61.57,0.0
Hong Kong,2021-08-19,50-59,66.61,54.22,0.0
Hong Kong,2021-08-19,60-69,49.79,38.34,0.0
Hong Kong,2021-08-19,70-79,32.65,23.45,0.0
Hong Kong,2021-08-19,80+,10.77,6.99,0.0
Hong Kong,2021-08-20,0-19,18.38,12.36,0.0
Hong Kong,2021-08-20,20-29,60.52,44.64,0.0
Hong Kong,2021-08-20,30-39,66.23,53.15,0.0
Hong Kong,2021-08-20,40-49,74.39,62.21,0.0
Hong Kong,2021-08-20,50-59,66.98,54.84,0.0
Hong Kong,2021-08-20,60-69,50.18,38.79,0.0
Hong Kong,2021-08-20,70-79,32.93,23.84,0.0
Hong Kong,2021-08-20,80+,10.9,7.11,0.0
Hong Kong,2021-08-21,0-19,18.55,12.61,0.0
Hong Kong,2021-08-21,20-29,60.97,45.36,0.0
Hong Kong,2021-08-21,30-39,66.61,53.8,0.0
Hong Kong,2021-08-21,40-49,74.72,62.87,0.0
Hong Kong,2021-08-21,50-59,67.27,55.43,0.0
Hong Kong,2021-08-21,60-69,50.49,39.2,0.0
Hong Kong,2021-08-21,70-79,33.12,24.16,0.0
Hong Kong,2021-08-21,80+,11.01,7.2,0.0
Hong Kong,2021-08-22,0-19,18.8,12.87,0.0
Hong Kong,2021-08-22,20-29,61.49,45.97,0.0
Hong Kong,2021-08-22,30-39,67.01,54.31,0.0
Hong Kong,2021-08-22,40-49,75.05,63.35,0.0
Hong Kong,2021-08-22,50-59,67.53,55.83,0.0
Hong Kong,2021-08-22,60-69,50.71,39.47,0.0
Hong Kong,2021-08-22,70-79,33.23,24.35,0.0
Hong Kong,2021-08-22,80+,11.06,7.27,0.0
Hong Kong,2021-08-23,0-19,19.09,13.13,0.0
Hong Kong,2021-08-23,20-29,62.04,46.58,0.0
Hong Kong,2021-08-23,30-39,67.39,54.78,0.0
Hong Kong,2021-08-23,40-49,75.38,63.81,0.0
Hong Kong,2021-08-23,50-59,67.88,56.34,0.0
Hong Kong,2021-08-23,60-69,51.11,39.91,0.0
Hong Kong,2021-08-23,70-79,33.53,24.78,0.0
Hong Kong,2021-08-23,80+,11.21,7.42,0.0
Hong Kong,2021-08-24,0-19,19.39,13.38,0.0
Hong Kong,2021-08-24,20-29,62.6,47.09,0.0
Hong Kong,2021-08-24,30-39,67.78,55.22,0.0
Hong Kong,2021-08-24,40-49,75.73,64.23,0.0
Hong Kong,2021-08-24,50-59,68.24,56.78,0.0
Hong Kong,2021-08-24,60-69,51.47,40.33,0.0
Hong Kong,2021-08-24,70-79,33.81,25.2,0.0
Hong Kong,2021-08-24,80+,11.38,7.56,0.0
Hong Kong,2021-08-25,0-19,19.67,13.64,0.0
Hong Kong,2021-08-25,20-29,63.11,47.68,0.0
Hong Kong,2021-08-25,30-39,68.16,55.7,0.0
Hong Kong,2021-08-25,40-49,76.06,64.68,0.0
Hong Kong,2021-08-25,50-59,68.56,57.25,0.0
Hong Kong,2021-08-25,60-69,51.81,40.75,0.0
Hong Kong,2021-08-25,70-79,34.07,25.57,0.0
Hong Kong,2021-08-25,80+,11.51,7.69,0.0
Hong Kong,2021-08-26,0-19,19.87,13.83,0.0
Hong Kong,2021-08-26,20-29,63.61,48.42,0.0
Hong Kong,2021-08-26,30-39,68.53,56.36,0.0
Hong Kong,2021-08-26,40-49,76.37,65.25,0.0
Hong Kong,2021-08-26,50-59,68.88,57.82,0.0
Hong Kong,2021-08-26,60-69,52.13,41.19,0.0
Hong Kong,2021-08-26,70-79,34.32,26.01,0.0
Hong Kong,2021-08-26,80+,11.67,7.84,0.0
Hong Kong,2021-08-27,0-19,20.1,14.02,0.0
Hong Kong,2021-08-27,20-29,64.04,49.15,0.0
Hong Kong,2021-08-27,30-39,68.9,57.05,0.0
Hong Kong,2021-08-27,40-49,76.72,65.93,0.0
Hong Kong,2021-08-27,50-59,69.22,58.46,0.0
Hong Kong,2021-08-27,60-69,52.44,41.65,0.0
Hong Kong,2021-08-27,70-79,34.54,26.44,0.0
Hong Kong,2021-08-27,80+,11.78,7.99,0.0
Hong Kong,2021-08-28,0-19,20.32,14.26,0.0
Hong Kong,2021-08-28,20-29,64.44,49.89,0.0
Hong Kong,2021-08-28,30-39,69.25,57.74,0.0
Hong Kong,2021-08-28,40-49,77.04,66.57,0.0
Hong Kong,2021-08-28,50-59,69.53,59.07,0.0
Hong Kong,2021-08-28,60-69,52.75,42.08,0.0
Hong Kong,2021-08-28,70-79,34.74,26.83,0.0
Hong Kong,2021-08-28,80+,11.91,8.13,0.0
Hong Kong,2021-08-29,0-19,20.57,14.53,0.0
Hong Kong,2021-08-29,20-29,64.86,50.62,0.0
Hong Kong,2021-08-29,30-39,69.58,58.34,0.0
Hong Kong,2021-08-29,40-49,77.31,67.1,0.01
Hong Kong,2021-08-29,50-59,69.74,59.51,0.0
Hong Kong,2021-08-29,60-69,52.93,42.39,0.0
Hong Kong,2021-08-29,70-79,34.85,27.06,0.0
Hong Kong,2021-08-29,80+,11.96,8.21,0.0
Hong Kong,2021-08-30,0-19,20.81,14.74,0.0
Hong Kong,2021-08-30,20-29,65.32,51.47,0.0
Hong Kong,2021-08-30,30-39,69.92,59.03,0.0
Hong Kong,2021-08-30,40-49,77.6,67.7,0.01
Hong Kong,2021-08-30,50-59,70.05,60.13,0.0
Hong Kong,2021-08-30,60-69,53.26,42.89,0.0
Hong Kong,2021-08-30,70-79,35.12,27.56,0.0
Hong Kong,2021-08-30,80+,12.13,8.39,0.0
Hong Kong,2021-08-31,0-19,20.99,14.94,0.0
Hong Kong,2021-08-31,20-29,65.7,52.29,0.0
Hong Kong,2021-08-31,30-39,70.22,59.72,0.0
Hong Kong,2021-08-31,40-49,77.87,68.31,0.01
Hong Kong,2021-08-31,50-59,70.32,60.76,0.0
Hong Kong,2021-08-31,60-69,53.56,43.44,0.0
Hong Kong,2021-08-31,70-79,35.37,28.08,0.0
Hong Kong,2021-08-31,80+,12.28,8.59,0.0
Hong Kong,2021-09-01,0-19,21.16,15.1,0.0
Hong Kong,2021-09-01,20-29,66.14,52.78,0.0
Hong Kong,2021-09-01,30-39,70.52,60.08,0.0
Hong Kong,2021-09-01,40-49,78.16,68.65,0.01
Hong Kong,2021-09-01,50-59,70.64,61.14,0.0
Hong Kong,2021-09-01,60-69,53.89,43.98,0.0
Hong Kong,2021-09-01,70-79,35.65,28.48,0.0
Hong Kong,2021-09-01,80+,12.47,8.77,0.0
Hong Kong,2021-09-02,0-19,21.31,15.24,0.0
Hong Kong,2021-09-02,20-29,66.55,53.28,0.0
Hong Kong,2021-09-02,30-39,70.82,60.46,0.0
Hong Kong,2021-09-02,40-49,78.44,69.01,0.01
Hong Kong,2021-09-02,50-59,70.93,61.54,0.0
Hong Kong,2021-09-02,60-69,54.19,44.47,0.0
Hong Kong,2021-09-02,70-79,35.91,28.88,0.0
Hong Kong,2021-09-02,80+,12.63,8.92,0.0
Hong Kong,2021-09-03,0-19,21.56,15.49,0.0
Hong Kong,2021-09-03,20-29,66.93,53.84,0.0
Hong Kong,2021-09-03,30-39,71.17,60.97,0.0
Hong Kong,2021-09-03,40-49,78.77,69.51,0.01
Hong Kong,2021-09-03,50-59,71.24,62.04,0.0
Hong Kong,2021-09-03,60-69,54.48,45.0,0.0
Hong Kong,2021-09-03,70-79,36.15,29.26,0.0
Hong Kong,2021-09-03,80+,12.77,9.07,0.0
Hong Kong,2021-09-04,0-19,21.88,15.85,0.0
Hong Kong,2021-09-04,20-29,67.32,54.48,0.0
Hong Kong,2021-09-04,30-39,71.52,61.47,0.0
Hong Kong,2021-09-04,40-49,79.12,70.0,0.01
Hong Kong,2021-09-04,50-59,71.53,62.51,0.0
Hong Kong,2021-09-04,60-69,54.73,45.49,0.0
Hong Kong,2021-09-04,70-79,36.34,29.6,0.0
Hong Kong,2021-09-04,80+,12.87,9.21,0.0
Hong Kong,2021-09-05,0-19,22.12,16.14,0.0
Hong Kong,2021-09-05,20-29,67.67,55.05,0.0
Hong Kong,2021-09-05,30-39,71.82,61.91,0.0
Hong Kong,2021-09-05,40-49,79.37,70.4,0.01
Hong Kong,2021-09-05,50-59,71.72,62.86,0.0
Hong Kong,2021-09-05,60-69,54.87,45.81,0.0
Hong Kong,2021-09-05,70-79,36.43,29.78,0.0
Hong Kong,2021-09-05,80+,12.93,9.28,0.0
Hong Kong,2021-09-06,0-19,22.22,16.31,0.0
Hong Kong,2021-09-06,20-29,67.95,55.62,0.0
Hong Kong,2021-09-06,30-39,72.04,62.35,0.0
Hong Kong,2021-09-06,40-49,79.57,70.8,0.01
Hong Kong,2021-09-06,50-59,71.95,63.31,0.0
Hong Kong,2021-09-06,60-69,55.11,46.33,0.0
Hong Kong,2021-09-06,70-79,36.65,30.16,0.0
Hong Kong,2021-09-06,80+,13.06,9.43,0.0
Hong Kong,2021-09-07,0-19,22.3,16.48,0.0
Hong Kong,2021-09-07,20-29,68.16,56.12,0.0
Hong Kong,2021-09-07,30-39,72.21,62.73,0.0
Hong Kong,2021-09-07,40-49,79.74,71.16,0.01
Hong Kong,2021-09-07,50-59,72.13,63.71,0.0
Hong Kong,2021-09-07,60-69,55.32,46.8,0.0
Hong Kong,2021-09-07,70-79,36.85,30.54,0.0
Hong Kong,2021-09-07,80+,13.19,9.61,0.0
Hong Kong,2021-09-08,0-19,22.37,16.65,0.0
Hong Kong,2021-09-08,20-29,68.36,56.65,0.0
Hong Kong,2021-09-08,30-39,72.37,63.13,0.0
Hong Kong,2021-09-08,40-49,79.89,71.53,0.01
Hong Kong,2021-09-08,50-59,72.31,64.12,0.0
Hong Kong,2021-09-08,60-69,55.53,47.3,0.0
Hong Kong,2021-09-08,70-79,37.05,30.9,0.0
Hong Kong,2021-09-08,80+,13.32,9.76,0.0
Hong Kong,2021-09-09,0-19,22.47,16.8,0.0
Hong Kong,2021-09-09,20-29,68.59,57.26,0.0
Hong Kong,2021-09-09,30-39,72.57,63.61,0.0
Hong Kong,2021-09-09,40-49,80.07,71.94,0.01
Hong Kong,2021-09-09,50-59,72.5,64.55,0.0
Hong Kong,2021-09-09,60-69,55.74,47.75,0.0
Hong Kong,2021-09-09,70-79,37.25,31.23,0.0
Hong Kong,2021-09-09,80+,13.45,9.91,0.0
Hong Kong,2021-09-10,0-19,22.66,17.19,0.0
Hong Kong,2021-09-10,20-29,68.8,57.9,0.0
Hong Kong,2021-09-10,30-39,72.77,64.17,0.0
Hong Kong,2021-09-10,40-49,80.27,72.46,0.01
Hong Kong,2021-09-10,50-59,72.7,65.04,0.0
Hong Kong,2021-09-10,60-69,55.96,48.25,0.0
Hong Kong,2021-09-10,70-79,37.47,31.57,0.0
Hong Kong,2021-09-10,80+,13.58,10.06,0.0
Hong Kong,2021-09-11,0-19,22.91,17.72,0.0
Hong Kong,2021-09-11,20-29,69.05,58.66,0.0
Hong Kong,2021-09-11,30-39,73.01,64.72,0.0
Hong Kong,2021-09-11,40-49,80.51,72.98,0.01
Hong Kong,2021-09-11,50-59,72.91,65.49,0.0
Hong Kong,2021-09-11,60-69,56.16,48.69,0.0
Hong Kong,2021-09-11,70-79,37.64,31.85,0.0
Hong Kong,2021-09-11,80+,13.67,10.18,0.0
Hong Kong,2021-09-12,0-19,23.05,18.07,0.0
Hong Kong,2021-09-12,20-29,69.26,59.26,0.0
Hong Kong,2021-09-12,30-39,73.19,65.15,0.0
Hong Kong,2021-09-12,40-49,80.66,73.34,0.01
Hong Kong,2021-09-12,50-59,73.03,65.8,0.0
Hong Kong,2021-09-12,60-69,56.26,48.98,0.0
Hong Kong,2021-09-12,70-79,37.71,31.98,0.0
Hong Kong,2021-09-12,80+,13.71,10.24,0.0
Hong Kong,2021-09-13,0-19,23.12,18.23,0.0
Hong Kong,2021-09-13,20-29,69.41,59.76,0.0
Hong Kong,2021-09-13,30-39,73.33,65.53,0.0
Hong Kong,2021-09-13,40-49,80.79,73.68,0.01
Hong Kong,2021-09-13,50-59,73.17,66.17,0.0
Hong Kong,2021-09-13,60-69,56.45,49.42,0.0
Hong Kong,2021-09-13,70-79,37.9,32.31,0.0
Hong Kong,2021-09-13,80+,13.84,10.39,0.0
Hong Kong,2021-09-14,0-19,23.16,18.35,0.0
Hong Kong,2021-09-14,20-29,69.54,60.17,0.0
Hong Kong,2021-09-14,30-39,73.44,65.84,0.0
Hong Kong,2021-09-14,40-49,80.89,73.96,0.01
Hong Kong,2021-09-14,50-59,73.3,66.48,0.0
Hong Kong,2021-09-14,60-69,56.59,49.79,0.0
Hong Kong,2021-09-14,70-79,38.05,32.61,0.0
Hong Kong,2021-09-14,80+,13.95,10.52,0.0
Hong Kong,2021-09-15,0-19,23.2,18.47,0.0
Hong Kong,2021-09-15,20-29,69.67,60.58,0.0
Hong Kong,2021-09-15,30-39,73.55,66.15,0.0
Hong Kong,2021-09-15,40-49,80.99,74.25,0.01
Hong Kong,2021-09-15,50-59,73.42,66.79,0.0
Hong Kong,2021-09-15,60-69,56.74,50.15,0.0
Hong Kong,2021-09-15,70-79,38.2,32.9,0.0
Hong Kong,2021-09-15,80+,14.05,10.67,0.0
Hong Kong,2021-09-16,0-19,23.28,18.51,0.0
Hong Kong,2021-09-16,20-29,69.81,61.07,0.0
Hong Kong,2021-09-16,30-39,73.67,66.54,0.0
Hong Kong,2021-09-16,40-49,81.1,74.57,0.01
Hong Kong,2021-09-16,50-59,73.54,67.12,0.01
Hong Kong,2021-09-16,60-69,56.88,50.49,0.0
Hong Kong,2021-09-16,70-79,38.33,33.17,0.0
Hong Kong,2021-09-16,80+,14.13,10.81,0.0
Hong Kong,2021-09-17,0-19,23.42,18.62,0.0
Hong Kong,2021-09-17,20-29,69.96,61.6,0.0
Hong Kong,2021-09-17,30-39,73.83,66.99,0.0
Hong Kong,2021-09-17,40-49,81.26,75.0,0.01
Hong Kong,2021-09-17,50-59,73.69,67.52,0.01
Hong Kong,2021-09-17,60-69,57.03,50.86,0.0
Hong Kong,2021-09-17,70-79,38.46,33.43,0.0
Hong Kong,2021-09-17,80+,14.21,10.92,0.0
Hong Kong,2021-09-18,0-19,23.59,18.8,0.0
Hong Kong,2021-09-18,20-29,70.16,62.3,0.0
Hong Kong,2021-09-18,30-39,74.0,67.46,0.0
Hong Kong,2021-09-18,40-49,81.43,75.43,0.01
Hong Kong,2021-09-18,50-59,73.83,67.92,0.01
Hong Kong,2021-09-18,60-69,57.16,51.25,0.0
Hong Kong,2021-09-18,70-79,38.57,33.66,0.0
Hong Kong,2021-09-18,80+,14.29,11.04,0.0
Hong Kong,2021-09-19,0-19,23.67,18.9,0.0
Hong Kong,2021-09-19,20-29,70.28,62.73,0.0
Hong Kong,2021-09-19,30-39,74.12,67.79,0.0
Hong Kong,2021-09-19,40-49,81.52,75.71,0.01
Hong Kong,2021-09-19,50-59,73.91,68.14,0.01
Hong Kong,2021-09-19,60-69,57.23,51.45,0.0
Hong Kong,2021-09-19,70-79,38.61,33.78,0.0
Hong Kong,2021-09-19,80+,14.32,11.09,0.0
Hong Kong,2021-09-20,0-19,23.73,18.93,0.0
Hong Kong,2021-09-20,20-29,70.39,63.07,0.0
Hong Kong,2021-09-20,30-39,74.22,68.07,0.0
Hong Kong,2021-09-20,40-49,81.62,75.94,0.01
Hong Kong,2021-09-20,50-59,74.01,68.39,0.01
Hong Kong,2021-09-20,60-69,57.34,51.77,0.0
Hong Kong,2021-09-20,70-79,38.73,34.04,0.0
Hong Kong,2021-09-20,80+,14.4,11.24,0.0
Hong Kong,2021-09-21,0-19,23.78,18.96,0.0
Hong Kong,2021-09-21,20-29,70.48,63.31,0.0
Hong Kong,2021-09-21,30-39,74.31,68.26,0.0
Hong Kong,2021-09-21,40-49,81.7,76.12,0.01
Hong Kong,2021-09-21,50-59,74.09,68.59,0.01
Hong Kong,2021-09-21,60-69,57.42,52.0,0.0
Hong Kong,2021-09-21,70-79,38.8,34.23,0.0
Hong Kong,2021-09-21,80+,14.45,11.36,0.0
Hong Kong,2021-09-22,0-19,23.83,19.01,0.0
Hong Kong,2021-09-22,20-29,70.55,63.58,0.0
Hong Kong,2021-09-22,30-39,74.37,68.45,0.0
Hong Kong,2021-09-22,40-49,81.75,76.29,0.01
Hong Kong,2021-09-22,50-59,74.15,68.77,0.01
Hong Kong,2021-09-22,60-69,57.48,52.2,0.0
Hong Kong,2021-09-22,70-79,38.85,34.39,0.0
Hong Kong,2021-09-22,80+,14.47,11.45,0.0
Hong Kong,2021-09-23,0-19,23.87,19.05,0.0
Hong Kong,2021-09-23,20-29,70.66,64.06,0.0
Hong Kong,2021-09-23,30-39,74.47,68.86,0.0
Hong Kong,2021-09-23,40-49,81.85,76.68,0.01
Hong Kong,2021-09-23,50-59,74.27,69.18,0.01
Hong Kong,2021-09-23,60-69,57.62,52.63,0.0
Hong Kong,2021-09-23,70-79,39.02,34.75,0.0
Hong Kong,2021-09-23,80+,14.6,11.67,0.0
Hong Kong,2021-09-24,0-19,24.01,19.13,0.0
Hong Kong,2021-09-24,20-29,70.79,64.55,0.0
Hong Kong,2021-09-24,30-39,74.61,69.3,0.0
Hong Kong,2021-09-24,40-49,82.0,77.1,0.01
Hong Kong,2021-09-24,50-59,74.41,69.6,0.01
Hong Kong,2021-09-24,60-69,57.79,53.0,0.0
Hong Kong,2021-09-24,70-79,39.2,35.03,0.0
Hong Kong,2021-09-24,80+,14.72,11.83,0.0
Hong Kong,2021-09-25,0-19,24.13,19.29,0.0
Hong Kong,2021-09-25,20-29,70.92,65.17,0.0
Hong Kong,2021-09-25,30-39,74.75,69.79,0.0
Hong Kong,2021-09-25,40-49,82.13,77.58,0.01
Hong Kong,2021-09-25,50-59,74.55,70.03,0.01
Hong Kong,2021-09-25,60-69,57.94,53.37,0.0
Hong Kong,2021-09-25,70-79,39.34,35.29,0.0
Hong Kong,2021-09-25,80+,14.81,11.99,0.0
Hong Kong,2021-09-26,0-19,24.19,19.37,0.0
Hong Kong,2021-09-26,20-29,71.03,65.6,0.0
Hong Kong,2021-09-26,30-39,74.84,70.13,0.0
Hong Kong,2021-09-26,40-49,82.21,77.89,0.01
Hong Kong,2021-09-26,50-59,74.63,70.27,0.01
Hong Kong,2021-09-26,60-69,58.01,53.55,0.0
Hong Kong,2021-09-26,70-79,39.41,35.4,0.0
Hong Kong,2021-09-26,80+,14.85,12.05,0.0
Hong Kong,2021-09-27,0-19,24.24,19.41,0.0
Hong Kong,2021-09-27,20-29,71.13,65.95,0.0
Hong Kong,2021-09-27,30-39,74.94,70.41,0.0
Hong Kong,2021-09-27,40-49,82.32,78.14,0.01
Hong Kong,2021-09-27,50-59,74.75,70.56,0.01
Hong Kong,2021-09-27,60-69,58.17,53.86,0.0
Hong Kong,2021-09-27,70-79,39.58,35.66,0.0
Hong Kong,2021-09-27,80+,14.96,12.2,0.0
Hong Kong,2021-09-28,0-19,24.27,19.44,0.0
Hong Kong,2021-09-28,20-29,71.22,66.2,0.0
Hong Kong,2021-09-28,30-39,75.03,70.63,0.0
Hong Kong,2021-09-28,40-49,82.4,78.35,0.01
Hong Kong,2021-09-28,50-59,74.86,70.8,0.01
Hong Kong,2021-09-28,60-69,58.31,54.12,0.0
Hong Kong,2021-09-28,70-79,39.72,35.91,0.0
Hong Kong,2021-09-28,80+,15.07,12.36,0.0
Hong Kong,2021-09-29,0-19,24.32,19.47,0.0
Hong Kong,2021-09-29,20-29,71.33,66.48,0.0
Hong Kong,2021-09-29,30-39,75.14,70.88,0.0
Hong Kong,2021-09-29,40-49,82.5,78.57,0.01
Hong Kong,2021-09-29,50-59,74.96,71.05,0.01
Hong Kong,2021-09-29,60-69,58.44,54.39,0.0
Hong Kong,2021-09-29,70-79,39.86,36.15,0.0
Hong Kong,2021-09-29,80+,15.2,12.52,0.0
Hong Kong,2021-09-30,0-19,24.51,19.52,0.0
Hong Kong,2021-09-30,20-29,71.47,66.83,0.0
Hong Kong,2021-09-30,30-39,75.29,71.18,0.0
Hong Kong,2021-09-30,40-49,82.65,78.85,0.01
Hong Kong,2021-09-30,50-59,75.11,71.33,0.01
Hong Kong,2021-09-30,60-69,58.61,54.67,0.0
